date,daily_cases,Country
"December 4, 2020","['6,307', '6,307']",CA
"December 3, 2020","['5,329']",CA
"December 2, 2020","['7,861', '7,861']",CA
"December 1, 2020","['5,468']",CA
"November 30, 2020","['5,746', '5,746']",CA
"November 29, 2020","['5,967']",CA
"November 28, 2020","['5,631', '5,631']",CA
"November 27, 2020","['5,022']",CA
"November 26, 2020","['4,889', '4,889']",CA
"November 25, 2020","['7,052']",CA
"November 24, 2020","['4,792', '4,792']",CA
"November 23, 2020","['4,992']",CA
"November 22, 2020","['4,968']",CA
"November 21, 2020","['4,642', '4,642']",CA
"November 20, 2020","['4,641']",CA
"November 19, 2020","['4,276', '4,276']",CA
"November 18, 2020","['6,115']",CA
"November 17, 2020","['4,146', '4,146']",CA
"November 16, 2020","['4,613']",CA
"November 15, 2020","['4,741', '4,741']",CA
"November 14, 2020","['5,516']",CA
"November 13, 2020","['4,024', '4,024']",CA
"November 12, 2020","['4,302']",CA
"November 11, 2020","['4,622', '4,622']",CA
"November 10, 2020","['4,058']",CA
"November 9, 2020","['4,246', '4,246']",CA
"November 8, 2020","['4,471']",CA
"November 7, 2020","['3,635', '3,635']",CA
"November 6, 2020","['2,768']",CA
"November 5, 2020","['4,672']",CA
"November 4, 2020","['3,422', '3,422']",CA
"November 3, 2020","['2,330']",CA
"November 2, 2020","['2,512', '2,512']",CA
"November 1, 2020","['3,457']",CA
"October 31, 2020","['2,956', '2,956']",CA
"October 30, 2020","['2,699']",CA
"October 29, 2020","['2,674', '2,674']",CA
"October 28, 2020","['4,109']",CA
"October 27, 2020","['2,145', '2,145']",CA
"October 26, 2020","['2,227']",CA
"October 25, 2020","['2,584', '2,584']",CA
"October 24, 2020","['2,788']",CA
"October 23, 2020","['2,672', '2,672']",CA
"October 22, 2020","['2,251']",CA
"October 21, 2020","['3,289', '3,289']",CA
"October 20, 2020","['1,827']",CA
"October 19, 2020","['2,215', '2,215']",CA
"October 18, 2020","['2,374']",CA
"October 17, 2020","['2,345']",CA
"October 16, 2020","['2,506', '2,506']",CA
"October 15, 2020","['4,042']",CA
"October 14, 2020","['975', '975']",CA
"October 13, 2020","['1,685']",CA
"October 12, 2020","['2,062', '2,062']",CA
"October 11, 2020","['2,558']",CA
"October 10, 2020","['2,436', '2,436']",CA
"October 9, 2020","['1,800']",CA
"October 8, 2020","['2,363', '2,363']",CA
"October 7, 2020","['2,804']",CA
"October 6, 2020","['1,685', '1,685']",CA
"October 5, 2020","['1,812']",CA
"October 4, 2020","['2,124', '2,124']",CA
"October 3, 2020","['1,777']",CA
"October 2, 2020","['1,797', '1,797']",CA
"October 1, 2020","['1,660']",CA
"September 30, 2020","['2,176', '2,176']",CA
"September 29, 2020","['1,454']",CA
"September 28, 2020","['1,215']",CA
"September 27, 2020","['1,362', '1,362']",CA
"September 26, 2020","['1,341']",CA
"September 25, 2020","['1,090', '1,090']",CA
"September 24, 2020","['1,248']",CA
"September 23, 2020","['1,766', '1,766']",CA
"September 22, 2020",['875'],CA
"September 21, 2020","['863', '863']",CA
"September 20, 2020","['1,044']",CA
"September 19, 2020","['1,120', '1,120']",CA
"September 18, 2020",['944'],CA
"September 17, 2020","['793', '793']",CA
"September 16, 2020","['1,351']",CA
"September 15, 2020","['518', '518']",CA
"September 14, 2020",['515'],CA
"September 13, 2020","['702', '702']",CA
"September 12, 2020",['630'],CA
"September 11, 2020","['546', '546']",CA
"September 10, 2020","['1,606']",CA
"September 9, 2020",['247'],CA
"September 8, 2020","['400', '400']",CA
"September 7, 2020",['371'],CA
"September 6, 2020","['631', '631']",CA
"September 5, 2020",['570'],CA
"September 4, 2020","['498', '498']",CA
"September 3, 2020",['477'],CA
"September 2, 2020","['1,008', '1,008']",CA
"September 1, 2020",['267'],CA
"August 31, 2020","['315', '315']",CA
"August 30, 2020",['510'],CA
"August 29, 2020","['431', '431']",CA
"August 28, 2020",['448'],CA
"August 27, 2020","['322', '322']",CA
"August 26, 2020",['751'],CA
"August 25, 2020","['267', '267']",CA
"August 24, 2020",['257'],CA
"August 23, 2020","['499', '499']",CA
"August 22, 2020",['383'],CA
"August 21, 2020",['336'],CA
"August 20, 2020","['282', '282']",CA
"August 19, 2020",['785'],CA
"August 18, 2020","['198', '198']",CA
"August 17, 2020",['237'],CA
"August 16, 2020","['418', '418']",CA
"August 15, 2020",['390'],CA
"August 14, 2020","['423', '423']",CA
"August 13, 2020",['289'],CA
"August 12, 2020","['681', '681']",CA
"August 11, 2020",['230'],CA
"August 10, 2020","['236', '236']",CA
"August 9, 2020",['424'],CA
"August 8, 2020","['374', '374']",CA
"August 7, 2020",['395'],CA
"August 6, 2020","['761', '761']",CA
"August 5, 2020",['147'],CA
"August 4, 2020","['285', '285']",CA
"August 3, 2020",['287'],CA
"August 2, 2020",['513'],CA
"August 1, 2020","['329', '329']",CA
"July 31, 2020",['476'],CA
"July 30, 2020","['397', '397']",CA
"July 29, 2020",['686'],CA
"July 28, 2020","['355', '355']",CA
"July 27, 2020",['350'],CA
"July 26, 2020","['534', '534']",CA
"July 25, 2020",['432'],CA
"July 24, 2020","['543', '543']",CA
"July 23, 2020",['573'],CA
"July 22, 2020","['786', '786']",CA
"July 21, 2020",['339'],CA
"July 20, 2020","['330', '330']",CA
"July 19, 2020",['405'],CA
"July 18, 2020","['435', '435']",CA
"July 17, 2020",['343'],CA
"July 16, 2020","['331', '331']",CA
"July 15, 2020",['565'],CA
"July 14, 2020",['243'],CA
"July 13, 2020","['221', '221']",CA
"July 12, 2020",['321'],CA
"July 11, 2020","['371', '371']",CA
"July 10, 2020",['267'],CA
"July 9, 2020","['232', '232']",CA
"July 8, 2020",['399'],CA
"July 7, 2020","['219', '219']",CA
"July 6, 2020",['226'],CA
"July 5, 2020","['319', '319']",CA
"July 4, 2020",['568'],CA
"July 3, 2020","['0', '0']",CA
"July 2, 2020",['286'],CA
"July 1, 2020","['668', '668']",CA
"June 30, 2020",['218'],CA
"June 29, 2020","['238', '238']",CA
"June 28, 2020",['172'],CA
"June 27, 2020","['380', '380']",CA
"June 26, 2020",['279'],CA
"June 25, 2020",['326'],CA
"June 24, 2020","['300', '300']",CA
"June 23, 2020",['318'],CA
"June 22, 2020","['390', '390']",CA
"June 21, 2020",['409'],CA
"June 20, 2020","['367', '367']",CA
"June 19, 2020",['386'],CA
"June 18, 2020","['320', '320']",CA
"June 17, 2020",['360'],CA
"June 16, 2020","['377', '377']",CA
"June 15, 2020",['467'],CA
"June 14, 2020","['413', '413']",CA
"June 13, 2020",['405'],CA
"June 12, 2020","['472', '472']",CA
"June 11, 2020",['409'],CA
"June 10, 2020","['545', '545']",CA
"June 9, 2020",['642'],CA
"June 8, 2020","['722', '722']",CA
"June 7, 2020",['265'],CA
"June 6, 2020",['629'],CA
"June 5, 2020","['693', '693']",CA
"June 4, 2020",['597'],CA
"June 3, 2020","['800', '800']",CA
"June 2, 2020",['835'],CA
"June 1, 2020","['775', '775']",CA
"May 31, 2020",['885'],CA
"May 30, 2020","['954', '954']",CA
"May 29, 2020",['963'],CA
"May 28, 2020","['941', '941']",CA
"May 27, 2020",['895'],CA
"May 26, 2020","['1,022', '1,022']",CA
"May 25, 2020","['1,189']",CA
"May 24, 2020","['1,127', '1,127']",CA
"May 23, 2020","['1,210']",CA
"May 22, 2020","['1,053', '1,053']",CA
"May 21, 2020","['1,003']",CA
"May 20, 2020","['1,193']",CA
"May 19, 2020","['1,102', '1,102']",CA
"May 18, 2020","['1,211']",CA
"May 17, 2020","['1,164', '1,164']",CA
"May 16, 2020","['1,293']",CA
"May 15, 2020","['1,050', '1,050']",CA
"May 14, 2020","['1,144']",CA
"May 13, 2020","['1,186', '1,186']",CA
"May 12, 2020","['1,160']",CA
"May 11, 2020","['1,216', '1,216']",CA
"May 10, 2020","['1,381']",CA
"May 9, 2020","['1,504', '1,504']",CA
"May 8, 2020","['1,437']",CA
"May 7, 2020","['1,299', '1,299']",CA
"May 6, 2020","['1,315']",CA
"May 5, 2020","['479', '479']",CA
"May 4, 2020","['3,793']",CA
"May 3, 2020","['1,915', '1,915']",CA
"May 2, 2020","['1,601']",CA
"May 1, 2020","['1,693']",CA
"April 30, 2020","['1,349', '1,349']",CA
"April 29, 2020","['1,698']",CA
"April 28, 2020","['1,538', '1,538']",CA
"April 27, 2020","['1,425']",CA
"April 26, 2020","['1,614', '1,614']",CA
"April 25, 2020","['1,926']",CA
"April 24, 2020","['1,890', '1,890']",CA
"April 23, 2020","['1,549']",CA
"April 22, 2020","['1,991', '1,991']",CA
"April 21, 2020","['1,474']",CA
"April 20, 2020","['1,509', '1,509']",CA
"April 19, 2020","['1,741']",CA
"April 18, 2020","['1,775', '1,775']",CA
"April 17, 2020","['1,344']",CA
"April 16, 2020","['1,394', '1,394']",CA
"April 15, 2020","['1,360']",CA
"April 14, 2020","['1,084', '1,084']",CA
"April 13, 2020","['1,158']",CA
"April 12, 2020","['1,318']",CA
"April 11, 2020","['1,467', '1,467']",CA
"April 10, 2020","['1,326']",CA
"April 9, 2020","['1,384', '1,384']",CA
"April 8, 2020","['1,243']",CA
"April 7, 2020","['1,902', '1,902']",CA
"April 6, 2020",['966'],CA
"April 5, 2020","['1,206', '1,206']",CA
"April 4, 2020","['1,618']",CA
"April 3, 2020","['1,109', '1,109']",CA
"April 2, 2020","['1,310']",CA
"April 1, 2020","['1,378', '1,378']",CA
"March 31, 2020",['662'],CA
"March 30, 2020","['898', '898']",CA
"March 29, 2020",['739'],CA
"March 28, 2020","['463', '463']",CA
"March 27, 2020",['0'],CA
"March 26, 2020","['1,816', '1,816']",CA
"March 25, 2020",['0'],CA
"March 24, 2020",['355'],CA
"March 23, 2020","['336', '336']",CA
"March 22, 2020",['0'],CA
"March 21, 2020","['202', '202']",CA
"March 20, 2020",['110'],CA
"March 19, 2020","['163', '163']",CA
"March 18, 2020",['145'],CA
"March 17, 2020","['120', '120']",CA
"March 16, 2020",['0'],CA
"March 15, 2020","['128', '128']",CA
"March 14, 2020",['24'],CA
"March 13, 2020","['59', '59']",CA
"March 12, 2020",['0'],CA
"March 11, 2020","['16', '16']",CA
"March 10, 2020",['5'],CA
"March 9, 2020","['12', '12']",CA
"March 8, 2020",['3'],CA
"March 7, 2020","['8', '8']",CA
"March 6, 2020",['4'],CA
"March 5, 2020",['15'],CA
"March 4, 2020","['0', '0']",CA
"March 3, 2020",['3'],CA
"March 2, 2020","['8', '8']",CA
"March 1, 2020",['5'],CA
"February 29, 2020","['0', '0']",CA
"February 28, 2020",['3'],CA
"February 27, 2020","['0', '0']",CA
"February 26, 2020",['1'],CA
"February 25, 2020","['0', '0']",CA
"February 24, 2020",['1'],CA
"February 23, 2020","['0', '0']",CA
"February 22, 2020",['1'],CA
"February 21, 2020","['0', '0']",CA
"February 20, 2020",['0'],CA
"February 19, 2020","['0', '0']",CA
"February 18, 2020",['0'],CA
"February 17, 2020","['1', '1']",CA
"February 16, 2020",['0'],CA
"February 15, 2020",['0'],CA
"February 14, 2020","['0', '0']",CA
"February 13, 2020",['0'],CA
"February 12, 2020","['0', '0']",CA
"February 11, 2020",['0'],CA
"February 10, 2020","['0', '0']",CA
"February 9, 2020",['0'],CA
"February 8, 2020","['0', '0']",CA
"February 7, 2020",['2'],CA
"February 6, 2020","['0', '0']",CA
"February 5, 2020",['1'],CA
"February 4, 2020","['0', '0']",CA
"February 3, 2020",['0'],CA
"February 2, 2020","['0', '0']",CA
"February 1, 2020",['0'],CA
"January 31, 2020","['1', '1']",CA
"January 30, 2020",['0'],CA
"January 29, 2020","['0', '0']",CA
"January 28, 2020",['1'],CA
"January 27, 2020",['1'],CA
"January 26, 2020","['5', '5']",CA
"January 25, 2020",['0'],CA
"January 24, 2020","['0', '0']",CA
"January 23, 2020",['0'],CA
"January 22, 2020","['0', '0']",CA
"January 21, 2020",['0'],CA
"January 20, 2020","['0', '0']",CA
"January 19, 2020",['0'],CA
"January 18, 2020","['0', '0']",CA
"January 17, 2020",['0'],CA
"January 16, 2020","['0', '0']",CA
"January 15, 2020",['0'],CA
"January 14, 2020","['0', '0']",CA
"January 13, 2020",['0'],CA
"January 12, 2020","['0', '0']",CA
"January 11, 2020",['0'],CA
"January 10, 2020","['0', '0']",CA
"January 9, 2020",['0'],CA
"January 8, 2020",['0'],CA
"January 7, 2020","['0', '0']",CA
"January 6, 2020",['0'],CA
"January 5, 2020","['0', '0']",CA
"January 4, 2020",['0'],CA
"February 18, 2021","['2,275']",CL
"February 17, 2021","['2,498']",CL
"February 16, 2021","['3,332', '3,332']",CL
"February 15, 2021","['3,814']",CL
"February 14, 2021","['3,924', '3,924']",CL
"February 13, 2021","['4,164']",CL
"February 12, 2021","['3,731', '3,731']",CL
"February 11, 2021","['2,387']",CL
"February 10, 2021","['2,839', '2,839']",CL
"February 9, 2021","['3,464']",CL
"February 8, 2021","['3,804', '3,804']",CL
"February 7, 2021","['4,063']",CL
"February 6, 2021","['3,782']",CL
"February 5, 2021","['3,592', '3,592']",CL
"February 4, 2021","['2,610']",CL
"February 3, 2021","['3,147', '3,147']",CL
"February 2, 2021","['3,779']",CL
"February 1, 2021","['4,209', '4,209']",CL
"January 31, 2021","['4,151']",CL
"January 30, 2021","['4,606', '4,606']",CL
"January 29, 2021","['4,255']",CL
"January 28, 2021","['3,388', '3,388']",CL
"January 27, 2021","['3,322']",CL
"January 26, 2021","['4,068', '4,068']",CL
"January 25, 2021","['4,463']",CL
"January 24, 2021","['4,581', '4,581']",CL
"January 23, 2021","['4,959']",CL
"January 22, 2021","['4,367', '4,367']",CL
"January 21, 2021","['3,589']",CL
"January 20, 2021","['3,401', '3,401']",CL
"January 19, 2021","['3,918']",CL
"January 18, 2021","['4,339']",CL
"January 17, 2021","['4,313', '4,313']",CL
"January 16, 2021","['4,468']",CL
"January 15, 2021","['4,187', '4,187']",CL
"January 14, 2021","['3,390']",CL
"January 13, 2021","['3,243', '3,243']",CL
"January 12, 2021","['3,969']",CL
"January 11, 2021","['4,181', '4,181']",CL
"January 10, 2021","['4,361']",CL
"January 9, 2021","['4,205', '4,205']",CL
"January 8, 2021","['3,693']",CL
"January 7, 2021","['2,382', '2,382']",CL
"January 6, 2021","['2,460']",CL
"January 5, 2021","['2,450', '2,450']",CL
"January 4, 2021","['2,289']",CL
"January 3, 2021","['3,338', '3,338']",CL
"January 2, 2021","['3,591']",CL
"January 1, 2021","['3,023', '3,023']",CL
"December 31, 2020","['1,964']",CL
"December 30, 2020","['1,958']",CL
"December 29, 2020","['1,923', '1,923']",CL
"December 28, 2020","['1,711']",CL
"December 27, 2020","['2,563', '2,563']",CL
"December 26, 2020","['2,521']",CL
"December 25, 2020","['2,396', '2,396']",CL
"December 24, 2020","['1,725']",CL
"December 23, 2020","['1,701', '1,701']",CL
"December 22, 2020","['1,943']",CL
"December 21, 2020","['2,191', '2,191']",CL
"December 20, 2020","['2,219']",CL
"December 19, 2020","['2,403', '2,403']",CL
"December 18, 2020","['2,001']",CL
"December 17, 2020","['1,402', '1,402']",CL
"December 16, 2020","['1,499']",CL
"December 15, 2020","['1,911', '1,911']",CL
"December 14, 2020","['2,138']",CL
"December 13, 2020","['1,807', '1,807']",CL
"December 12, 2020","['1,534']",CL
"December 11, 2020","['1,662']",CL
"December 10, 2020","['1,244', '1,244']",CL
"December 9, 2020","['1,392']",CL
"December 8, 2020","['1,760', '1,760']",CL
"December 7, 2020","['1,714']",CL
"December 6, 2020","['1,533', '1,533']",CL
"December 5, 2020","['1,729']",CL
"December 4, 2020","['1,508', '1,508']",CL
"December 3, 2020","['1,034']",CL
"December 2, 2020","['1,121', '1,121']",CL
"December 1, 2020","['1,313']",CL
"November 30, 2020","['1,489', '1,489']",CL
"November 29, 2020","['1,718']",CL
"November 28, 2020","['1,561', '1,561']",CL
"November 27, 2020","['1,570']",CL
"November 26, 2020","['1,005', '1,005']",CL
"November 25, 2020","['1,007']",CL
"November 24, 2020","['1,440', '1,440']",CL
"November 23, 2020","['1,497']",CL
"November 22, 2020","['1,558']",CL
"November 21, 2020","['1,573', '1,573']",CL
"November 20, 2020","['1,454']",CL
"November 19, 2020","['948', '948']",CL
"November 18, 2020","['1,006']",CL
"November 17, 2020","['1,331', '1,331']",CL
"November 16, 2020","['1,597']",CL
"November 15, 2020","['1,646', '1,646']",CL
"November 14, 2020","['1,592']",CL
"November 13, 2020","['1,634', '1,634']",CL
"November 12, 2020",['897'],CL
"November 11, 2020","['1,028', '1,028']",CL
"November 10, 2020","['1,321']",CL
"November 9, 2020","['1,581', '1,581']",CL
"November 8, 2020","['1,587']",CL
"November 7, 2020","['1,808', '1,808']",CL
"November 6, 2020","['1,540']",CL
"November 5, 2020",['840'],CL
"November 4, 2020","['1,014', '1,014']",CL
"November 3, 2020","['1,324']",CL
"November 2, 2020","['1,608', '1,608']",CL
"November 1, 2020","['1,685']",CL
"October 31, 2020","['1,521', '1,521']",CL
"October 30, 2020","['1,520']",CL
"October 29, 2020","['1,005', '1,005']",CL
"October 28, 2020",['927'],CL
"October 27, 2020","['1,535', '1,535']",CL
"October 26, 2020","['1,521']",CL
"October 25, 2020","['1,636', '1,636']",CL
"October 24, 2020","['1,775']",CL
"October 23, 2020","['1,494', '1,494']",CL
"October 22, 2020","['1,159']",CL
"October 21, 2020","['1,173', '1,173']",CL
"October 20, 2020","['1,545']",CL
"October 19, 2020","['1,757', '1,757']",CL
"October 18, 2020","['1,813']",CL
"October 17, 2020","['1,694']",CL
"October 16, 2020","['1,124', '1,124']",CL
"October 15, 2020","['1,092']",CL
"October 14, 2020","['1,392', '1,392']",CL
"October 13, 2020","['1,517']",CL
"October 12, 2020","['1,776', '1,776']",CL
"October 11, 2020","['1,826']",CL
"October 10, 2020","['1,753', '1,753']",CL
"October 9, 2020","['1,576']",CL
"October 8, 2020","['1,134', '1,134']",CL
"October 7, 2020","['1,560']",CL
"October 6, 2020","['1,567', '1,567']",CL
"October 5, 2020","['1,708']",CL
"October 4, 2020","['1,881', '1,881']",CL
"October 3, 2020","['1,840']",CL
"October 2, 2020","['1,759', '1,759']",CL
"October 1, 2020","['1,691']",CL
"September 30, 2020","['1,629', '1,629']",CL
"September 29, 2020","['1,770']",CL
"September 28, 2020","['1,922']",CL
"September 27, 2020","['2,111', '2,111']",CL
"September 26, 2020","['2,234']",CL
"September 25, 2020","['1,731', '1,731']",CL
"September 24, 2020","['1,380']",CL
"September 23, 2020","['1,055', '1,055']",CL
"September 22, 2020","['1,194']",CL
"September 21, 2020","['1,600', '1,600']",CL
"September 20, 2020","['1,847']",CL
"September 19, 2020","['1,677', '1,677']",CL
"September 18, 2020","['1,863']",CL
"September 17, 2020","['1,304', '1,304']",CL
"September 16, 2020","['1,550']",CL
"September 15, 2020","['1,685', '1,685']",CL
"September 14, 2020","['2,082']",CL
"September 13, 2020","['2,131', '2,131']",CL
"September 12, 2020","['1,866']",CL
"September 11, 2020","['1,642', '1,642']",CL
"September 10, 2020","['1,486']",CL
"September 9, 2020","['1,267']",CL
"September 8, 2020","['1,764', '1,764']",CL
"September 7, 2020","['2,076']",CL
"September 6, 2020","['1,965', '1,965']",CL
"September 5, 2020","['1,968']",CL
"September 4, 2020","['1,762', '1,762']",CL
"September 3, 2020","['1,594']",CL
"September 2, 2020","['1,419', '1,419']",CL
"September 1, 2020","['1,752']",CL
"August 31, 2020","['1,965', '1,965']",CL
"August 30, 2020","['2,037']",CL
"August 29, 2020","['1,870', '1,870']",CL
"August 28, 2020","['1,737']",CL
"August 27, 2020","['1,380', '1,380']",CL
"August 26, 2020","['1,417']",CL
"August 25, 2020","['1,903', '1,903']",CL
"August 24, 2020","['1,957']",CL
"August 23, 2020","['1,939', '1,939']",CL
"August 22, 2020","['1,920']",CL
"August 21, 2020","['1,812']",CL
"August 20, 2020","['1,182', '1,182']",CL
"August 19, 2020","['1,353']",CL
"August 18, 2020","['1,556', '1,556']",CL
"August 17, 2020","['2,044']",CL
"August 16, 2020","['1,791', '1,791']",CL
"August 15, 2020","['2,077']",CL
"August 14, 2020","['1,866', '1,866']",CL
"August 13, 2020","['1,552']",CL
"August 12, 2020","['1,572', '1,572']",CL
"August 11, 2020","['1,988']",CL
"August 10, 2020","['2,033', '2,033']",CL
"August 9, 2020","['2,198']",CL
"August 8, 2020","['2,154', '2,154']",CL
"August 7, 2020","['1,948']",CL
"August 6, 2020","['1,761', '1,761']",CL
"August 5, 2020","['1,469']",CL
"August 4, 2020","['1,762', '1,762']",CL
"August 3, 2020","['2,073']",CL
"August 2, 2020","['1,991']",CL
"August 1, 2020","['2,131', '2,131']",CL
"July 31, 2020","['1,961']",CL
"July 30, 2020","['1,775', '1,775']",CL
