Daily_cases;Date;Country
752;15.05.2020;SG
675;14.05.2020;SG
849;13.05.2020;SG
486;12.05.2020;SG
876;11.05.2020;SG
753;10.05.2020;SG
768;09.05.2020;SG
741;08.05.2020;SG
788;07.05.2020;SG
632;06.05.2020;SG
573;05.05.2020;SG
657;04.05.2020;SG
447;03.05.2020;SG
932;02.05.2020;SG
528;01.05.2020;SG
690;30.04.2020;SG
528;29.04.2020;SG
799;28.04.2020;SG
931;27.04.2020;SG
618;26.04.2020;SG
897;25.04.2020;SG
1,037;24.04.2020;SG
1,016;23.04.2020;SG
1,111;22.04.2020;SG
1,426;21.04.2020;SG
596;20.04.2020;SG
942;19.04.2020;SG
623;18.04.2020;SG
728;17.04.2020;SG
447;16.04.2020;SG
334;15.04.2020;SG
386;14.04.2020;SG
233;13.04.2020;SG
191;12.04.2020;SG
198;11.04.2020;SG
287;10.04.2020;SG
142;09.04.2020;SG
106;08.04.2020;SG
66;07.04.2020;SG
120;06.04.2020;SG
75;05.04.2020;SG
65;04.04.2020;SG
49;03.04.2020;SG
74;02.04.2020;SG
47;01.04.2020;SG
35;31.03.2020;SG
42;30.03.2020;SG
70;29.03.2020;SG
49;28.03.2020;SG
52;27.03.2020;SG
73;26.03.2020;SG
51;25.03.2020;SG
52;24.03.2020;SG
23;23.03.2020;SG
0;22.03.2020;SG
47;21.03.2020;SG
40;20.03.2020;SG
28;19.03.2020;SG
47;18.03.2020;SG
23;17.03.2020;SG
17;16.03.2020;SG
14;15.03.2020;SG
12;14.03.2020;SG
13;13.03.2020;SG
9;12.03.2020;SG
12;11.03.2020;SG
6;10.03.2020;SG
10;09.03.2020;SG
12;08.03.2020;SG
8;07.03.2020;SG
13;06.03.2020;SG
7;05.03.2020;SG
0;04.03.2020;SG
2;03.03.2020;SG
2;02.03.2020;SG
4;01.03.2020;SG
4;29.02.2020;SG
2;28.02.2020;SG
3;27.02.2020;SG
2;26.02.2020;SG
1;25.02.2020;SG
1;24.02.2020;SG
0;23.02.2020;SG
3;22.02.2020;SG
1;21.02.2020;SG
1;20.02.2020;SG
3;19.02.2020;SG
4;18.02.2020;SG
2;17.02.2020;SG
3;16.02.2020;SG
5;15.02.2020;SG
9;14.02.2020;SG
8;13.02.2020;SG
3;12.02.2020;SG
2;11.02.2020;SG
2;10.02.2020;SG
3;09.02.2020;SG
7;08.02.2020;SG
3;07.02.2020;SG
2;06.02.2020;SG
4;05.02.2020;SG
6;04.02.2020;SG
0;03.02.2020;SG
0;02.02.2020;SG
2;01.02.2020;SG
3;31.01.2020;SG
3;30.01.2020;SG
3;29.01.2020;SG
2;28.01.2020;SG
1;27.01.2020;SG
1;26.01.2020;SG
0;25.01.2020;SG
2;24.01.2020;SG
5;23.01.2020;SG
0;22.01.2020;SG
0;21.01.2020;SG
0;20.01.2020;SG
0;19.01.2020;SG
0;18.01.2020;SG
0;17.01.2020;SG
0;16.01.2020;SG
0;15.01.2020;SG
0;14.01.2020;SG
0;13.01.2020;SG
0;12.01.2020;SG
0;11.01.2020;SG
0;10.01.2020;SG
0;09.01.2020;SG
0;08.01.2020;SG
0;07.01.2020;SG
0;06.01.2020;SG
0;05.01.2020;SG
0;04.01.2020;SG
4,645;06.12.2020;ZA
4,932;05.12.2020;ZA
4,400;04.12.2020;ZA
4,173;03.12.2020;ZA
2,295;02.12.2020;ZA
2,302;01.12.2020;ZA
2,563;30.11.2020;ZA
3,198;29.11.2020;ZA
3,370;28.11.2020;ZA
3,069;27.11.2020;ZA
3,250;26.11.2020;ZA
2,493;25.11.2020;ZA
2,080;24.11.2020;ZA
2,270;23.11.2020;ZA
2,646;22.11.2020;ZA
3,105;21.11.2020;ZA
2,514;20.11.2020;ZA
2,888;19.11.2020;ZA
1,987;18.11.2020;ZA
1,245;17.11.2020;ZA
1,842;16.11.2020;ZA
2,237;15.11.2020;ZA
2,213;14.11.2020;ZA
2,338;13.11.2020;ZA
2,140;12.11.2020;ZA
1,729;11.11.2020;ZA
1,247;10.11.2020;ZA
1,372;09.11.2020;ZA
1,731;08.11.2020;ZA
1,761;07.11.2020;ZA
1,866;06.11.2020;ZA
1,712;05.11.2020;ZA
1,241;04.11.2020;ZA
772;03.11.2020;ZA
1,371;02.11.2020;ZA
1,770;01.11.2020;ZA
1,912;31.10.2020;ZA
2,056;30.10.2020;ZA
1,863;29.10.2020;ZA
1,092;28.10.2020;ZA
891;27.10.2020;ZA
1,622;26.10.2020;ZA
1,834;25.10.2020;ZA
1,897;24.10.2020;ZA
2,156;23.10.2020;ZA
2,055;22.10.2020;ZA
1,050;21.10.2020;ZA
1,461;20.10.2020;ZA
1,662;19.10.2020;ZA
1,928;18.10.2020;ZA
2,019;17.10.2020;ZA
1,770;16.10.2020;ZA
1,877;15.10.2020;ZA
1,178;14.10.2020;ZA
888;13.10.2020;ZA
1,575;12.10.2020;ZA
2,364;11.10.2020;ZA
1,641;10.10.2020;ZA
3,649;09.10.2020;ZA
0;08.10.2020;ZA
1,027;07.10.2020;ZA
926;06.10.2020;ZA
1,573;05.10.2020;ZA
1,883;04.10.2020;ZA
1,749;03.10.2020;ZA
1,745;02.10.2020;ZA
1,767;01.10.2020;ZA
903;30.09.2020;ZA
903;29.09.2020;ZA
1,268;28.09.2020;ZA
969;27.09.2020;ZA
1,480;26.09.2020;ZA
1,861;25.09.2020;ZA
1,906;24.09.2020;ZA
1,346;23.09.2020;ZA
725;22.09.2020;ZA
1,555;21.09.2020;ZA
2,029;20.09.2020;ZA
2,055;19.09.2020;ZA
2,128;18.09.2020;ZA
1,923;17.09.2020;ZA
772;16.09.2020;ZA
956;15.09.2020;ZA
1,579;14.09.2020;ZA
1,816;13.09.2020;ZA
1,960;12.09.2020;ZA
2,007;11.09.2020;ZA
1,990;10.09.2020;ZA
1,079;09.09.2020;ZA
845;08.09.2020;ZA
1,633;07.09.2020;ZA
1,806;06.09.2020;ZA
2,063;05.09.2020;ZA
2,420;04.09.2020;ZA
2,336;03.09.2020;ZA
1,218;02.09.2020;ZA
1,985;01.09.2020;ZA
2,505;31.08.2020;ZA
2,419;30.08.2020;ZA
4,431;29.08.2020;ZA
0;28.08.2020;ZA
2,684;27.08.2020;ZA
1,567;26.08.2020;ZA
1,677;25.08.2020;ZA
2,728;24.08.2020;ZA
3,707;23.08.2020;ZA
3,398;22.08.2020;ZA
3,880;21.08.2020;ZA
3,916;20.08.2020;ZA
2,258;19.08.2020;ZA
2,541;18.08.2020;ZA
3,692;17.08.2020;ZA
4,513;16.08.2020;ZA
6,275;15.08.2020;ZA
3,946;14.08.2020;ZA
2,810;13.08.2020;ZA
2,511;12.08.2020;ZA
3,739;11.08.2020;ZA
6,671;10.08.2020;ZA
7,712;09.08.2020;ZA
7,292;08.08.2020;ZA
8,307;07.08.2020;ZA
8,559;06.08.2020;ZA
4,456;05.08.2020;ZA
5,377;04.08.2020;ZA
8,195;03.08.2020;ZA
10,107;02.08.2020;ZA
11,014;01.08.2020;ZA
11,046;31.07.2020;ZA
11,362;30.07.2020;ZA
7,231;29.07.2020;ZA
7,097;28.07.2020;ZA
11,233;27.07.2020;ZA
12,204;26.07.2020;ZA
13,944;25.07.2020;ZA
13,104;24.07.2020;ZA
13,150;23.07.2020;ZA
8,170;22.07.2020;ZA
9,300;21.07.2020;ZA
13,449;20.07.2020;ZA
13,285;19.07.2020;ZA
13,373;18.07.2020;ZA
13,172;17.07.2020;ZA
12,757;16.07.2020;ZA
10,496;15.07.2020;ZA
11,554;14.07.2020;ZA
12,058;13.07.2020;ZA
13,497;12.07.2020;ZA
12,348;11.07.2020;ZA
13,674;10.07.2020;ZA
8,810;09.07.2020;ZA
10,134;08.07.2020;ZA
8,971;07.07.2020;ZA
8,773;06.07.2020;ZA
10,853;05.07.2020;ZA
9,063;04.07.2020;ZA
8,728;03.07.2020;ZA
8,124;02.07.2020;ZA
6,945;01.07.2020;ZA
6,130;30.06.2020;ZA
6,334;29.06.2020;ZA
7,210;28.06.2020;ZA
6,215;27.06.2020;ZA
6,579;26.06.2020;ZA
5,688;25.06.2020;ZA
4,518;24.06.2020;ZA
4,288;23.06.2020;ZA
4,621;22.06.2020;ZA
4,966;21.06.2020;ZA
3,825;20.06.2020;ZA
3,478;19.06.2020;ZA
4,078;18.06.2020;ZA
2,801;17.06.2020;ZA
3,495;16.06.2020;ZA
4,302;15.06.2020;ZA
3,809;14.06.2020;ZA
3,359;13.06.2020;ZA
3,147;12.06.2020;ZA
2,430;11.06.2020;ZA
2,112;10.06.2020;ZA
2,594;09.06.2020;ZA
2,312;08.06.2020;ZA
2,539;07.06.2020;ZA
2,642;06.06.2020;ZA
3,267;05.06.2020;ZA
1,713;04.06.2020;ZA
1,455;03.06.2020;ZA
1,674;02.06.2020;ZA
1,716;01.06.2020;ZA
1,727;31.05.2020;ZA
1,837;30.05.2020;ZA
1,466;29.05.2020;ZA
1,673;28.05.2020;ZA
649;27.05.2020;ZA
1,032;26.05.2020;ZA
1,240;25.05.2020;ZA
1,218;24.05.2020;ZA
988;23.05.2020;ZA
1,134;22.05.2020;ZA
803;21.05.2020;ZA
767;20.05.2020;ZA
918;19.05.2020;ZA
1,160;18.05.2020;ZA
831;17.05.2020;ZA
785;16.05.2020;ZA
665;15.05.2020;ZA
724;14.05.2020;ZA
698;13.05.2020;ZA
637;12.05.2020;ZA
595;11.05.2020;ZA
525;10.05.2020;ZA
663;09.05.2020;ZA
424;08.05.2020;ZA
369;07.05.2020;ZA
219;06.05.2020;ZA
437;05.05.2020;ZA
447;04.05.2020;ZA
385;03.05.2020;ZA
304;02.05.2020;ZA
297;01.05.2020;ZA
354;30.04.2020;ZA
203;29.04.2020;ZA
247;28.04.2020;ZA
185;27.04.2020;ZA
141;26.04.2020;ZA
267;25.04.2020;ZA
318;24.04.2020;ZA
170;23.04.2020;ZA
165;22.04.2020;ZA
142;21.04.2020;ZA
124;20.04.2020;ZA
251;19.04.2020;ZA
178;18.04.2020;ZA
99;17.04.2020;ZA
91;16.04.2020;ZA
143;15.04.2020;ZA
99;14.04.2020;ZA
145;13.04.2020;ZA
25;12.04.2020;ZA
69;11.04.2020;ZA
89;10.04.2020;ZA
96;09.04.2020;ZA
63;08.04.2020;ZA
31;07.04.2020;ZA
70;06.04.2020;ZA
80;05.04.2020;ZA
43;04.04.2020;ZA
82;03.04.2020;ZA
27;02.04.2020;ZA
27;01.04.2020;ZA
46;31.03.2020;ZA
93;30.03.2020;ZA
17;29.03.2020;ZA
243;28.03.2020;ZA
0;27.03.2020;ZA
373;26.03.2020;ZA
152;25.03.2020;ZA
128;24.03.2020;ZA
34;23.03.2020;ZA
0;22.03.2020;ZA
35;21.03.2020;ZA
51;20.03.2020;ZA
34;19.03.2020;ZA
54;18.03.2020;ZA
11;17.03.2020;ZA
13;16.03.2020;ZA
0;15.03.2020;ZA
21;14.03.2020;ZA
0;13.03.2020;ZA
10;12.03.2020;ZA
0;11.03.2020;ZA
4;10.03.2020;ZA
0;09.03.2020;ZA
1;08.03.2020;ZA
1;07.03.2020;ZA
0;06.03.2020;ZA
5;05.03.2020;ZA
0;04.03.2020;ZA
0;03.03.2020;ZA
0;02.03.2020;ZA
0;01.03.2020;ZA
0;29.02.2020;ZA
0;28.02.2020;ZA
0;27.02.2020;ZA
0;26.02.2020;ZA
0;25.02.2020;ZA
0;24.02.2020;ZA
0;23.02.2020;ZA
0;22.02.2020;ZA
0;21.02.2020;ZA
0;20.02.2020;ZA
0;19.02.2020;ZA
0;18.02.2020;ZA
0;17.02.2020;ZA
0;16.02.2020;ZA
0;15.02.2020;ZA
0;14.02.2020;ZA
0;13.02.2020;ZA
0;12.02.2020;ZA
0;11.02.2020;ZA
0;10.02.2020;ZA
0;09.02.2020;ZA
0;08.02.2020;ZA
0;07.02.2020;ZA
0;06.02.2020;ZA
0;05.02.2020;ZA
0;04.02.2020;ZA
0;03.02.2020;ZA
0;02.02.2020;ZA
0;01.02.2020;ZA
0;31.01.2020;ZA
0;30.01.2020;ZA
0;29.01.2020;ZA
0;28.01.2020;ZA
0;27.01.2020;ZA
0;26.01.2020;ZA
0;25.01.2020;ZA
0;24.01.2020;ZA
0;23.01.2020;ZA
0;22.01.2020;ZA
0;21.01.2020;ZA
0;20.01.2020;ZA
0;19.01.2020;ZA
0;18.01.2020;ZA
0;17.01.2020;ZA
0;16.01.2020;ZA
0;15.01.2020;ZA
0;14.01.2020;ZA
0;13.01.2020;ZA
0;12.01.2020;ZA
0;11.01.2020;ZA
0;10.01.2020;ZA
0;09.01.2020;ZA
0;08.01.2020;ZA
0;07.01.2020;ZA
0;06.01.2020;ZA
0;05.01.2020;ZA
0;04.01.2020;ZA
615;07.12.2020;KR
631;06.12.2020;KR
583;05.12.2020;KR
629;04.12.2020;KR
540;03.12.2020;KR
511;02.12.2020;KR
451;01.12.2020;KR
438;30.11.2020;KR
389;29.11.2020;KR
503;28.11.2020;KR
553;27.11.2020;KR
583;26.11.2020;KR
382;25.11.2020;KR
349;24.11.2020;KR
271;23.11.2020;KR
330;22.11.2020;KR
386;21.11.2020;KR
363;20.11.2020;KR
343;19.11.2020;KR
313;18.11.2020;KR
229;17.11.2020;KR
223;16.11.2020;KR
208;15.11.2020;KR
205;14.11.2020;KR
191;13.11.2020;KR
143;12.11.2020;KR
146;11.11.2020;KR
100;10.11.2020;KR
126;09.11.2020;KR
143;08.11.2020;KR
89;07.11.2020;KR
145;06.11.2020;KR
125;05.11.2020;KR
118;04.11.2020;KR
75;03.11.2020;KR
97;02.11.2020;KR
124;01.11.2020;KR
127;31.10.2020;KR
113;30.10.2020;KR
125;29.10.2020;KR
103;28.10.2020;KR
88;27.10.2020;KR
119;26.10.2020;KR
61;25.10.2020;KR
77;24.10.2020;KR
155;23.10.2020;KR
121;22.10.2020;KR
89;21.10.2020;KR
58;20.10.2020;KR
76;19.10.2020;KR
91;18.10.2020;KR
73;17.10.2020;KR
47;16.10.2020;KR
110;15.10.2020;KR
73;14.10.2020;KR
102;13.10.2020;KR
97;12.10.2020;KR
58;11.10.2020;KR
72;10.10.2020;KR
54;09.10.2020;KR
69;08.10.2020;KR
114;07.10.2020;KR
75;06.10.2020;KR
73;05.10.2020;KR
64;04.10.2020;KR
75;03.10.2020;KR
63;02.10.2020;KR
77;01.10.2020;KR
113;30.09.2020;KR
38;29.09.2020;KR
50;28.09.2020;KR
95;27.09.2020;KR
61;26.09.2020;KR
114;25.09.2020;KR
125;24.09.2020;KR
110;23.09.2020;KR
61;22.09.2020;KR
70;21.09.2020;KR
82;20.09.2020;KR
110;19.09.2020;KR
126;18.09.2020;KR
153;17.09.2020;KR
113;16.09.2020;KR
106;15.09.2020;KR
109;14.09.2020;KR
121;13.09.2020;KR
136;12.09.2020;KR
176;11.09.2020;KR
155;10.09.2020;KR
156;09.09.2020;KR
136;08.09.2020;KR
119;07.09.2020;KR
167;06.09.2020;KR
168;05.09.2020;KR
198;04.09.2020;KR
195;03.09.2020;KR
267;02.09.2020;KR
235;01.09.2020;KR
248;31.08.2020;KR
299;30.08.2020;KR
323;29.08.2020;KR
371;28.08.2020;KR
441;27.08.2020;KR
320;26.08.2020;KR
280;25.08.2020;KR
266;24.08.2020;KR
397;23.08.2020;KR
332;22.08.2020;KR
324;21.08.2020;KR
288;20.08.2020;KR
297;19.08.2020;KR
246;18.08.2020;KR
197;17.08.2020;KR
279;16.08.2020;KR
166;15.08.2020;KR
103;14.08.2020;KR
56;13.08.2020;KR
54;12.08.2020;KR
34;11.08.2020;KR
28;10.08.2020;KR
36;09.08.2020;KR
43;08.08.2020;KR
20;07.08.2020;KR
43;06.08.2020;KR
33;05.08.2020;KR
34;04.08.2020;KR
23;03.08.2020;KR
30;02.08.2020;KR
31;01.08.2020;KR
36;31.07.2020;KR
18;30.07.2020;KR
48;29.07.2020;KR
28;28.07.2020;KR
25;27.07.2020;KR
58;26.07.2020;KR
113;25.07.2020;KR
41;24.07.2020;KR
59;23.07.2020;KR
63;22.07.2020;KR
45;21.07.2020;KR
26;20.07.2020;KR
34;19.07.2020;KR
39;18.07.2020;KR
60;17.07.2020;KR
61;16.07.2020;KR
39;15.07.2020;KR
33;14.07.2020;KR
62;13.07.2020;KR
44;12.07.2020;KR
35;11.07.2020;KR
45;10.07.2020;KR
49;09.07.2020;KR
63;08.07.2020;KR
44;07.07.2020;KR
46;06.07.2020;KR
61;05.07.2020;KR
63;04.07.2020;KR
63;03.07.2020;KR
54;02.07.2020;KR
50;01.07.2020;KR
43;30.06.2020;KR
42;29.06.2020;KR
62;28.06.2020;KR
51;27.06.2020;KR
39;26.06.2020;KR
28;25.06.2020;KR
51;24.06.2020;KR
46;23.06.2020;KR
17;22.06.2020;KR
48;21.06.2020;KR
67;20.06.2020;KR
49;19.06.2020;KR
59;18.06.2020;KR
43;17.06.2020;KR
34;16.06.2020;KR
36;15.06.2020;KR
34;14.06.2020;KR
48;13.06.2020;KR
56;12.06.2020;KR
45;11.06.2020;KR
50;10.06.2020;KR
38;09.06.2020;KR
38;08.06.2020;KR
57;07.06.2020;KR
51;06.06.2020;KR
39;05.06.2020;KR
39;04.06.2020;KR
49;03.06.2020;KR
38;02.06.2020;KR
35;01.06.2020;KR
27;31.05.2020;KR
39;30.05.2020;KR
58;29.05.2020;KR
79;28.05.2020;KR
40;27.05.2020;KR
19;26.05.2020;KR
16;25.05.2020;KR
25;24.05.2020;KR
23;23.05.2020;KR
20;22.05.2020;KR
12;21.05.2020;KR
32;20.05.2020;KR
13;19.05.2020;KR
15;18.05.2020;KR
13;17.05.2020;KR
19;16.05.2020;KR
27;15.05.2020;KR
29;14.05.2020;KR
26;13.05.2020;KR
27;12.05.2020;KR
35;11.05.2020;KR
34;10.05.2020;KR
18;09.05.2020;KR
12;08.05.2020;KR
4;07.05.2020;KR
2;06.05.2020;KR
3;05.05.2020;KR
8;04.05.2020;KR
13;03.05.2020;KR
6;02.05.2020;KR
9;01.05.2020;KR
4;30.04.2020;KR
9;29.04.2020;KR
14;28.04.2020;KR
10;27.04.2020;KR
10;26.04.2020;KR
10;25.04.2020;KR
6;24.04.2020;KR
8;23.04.2020;KR
11;22.04.2020;KR
9;21.04.2020;KR
13;20.04.2020;KR
8;19.04.2020;KR
18;18.04.2020;KR
22;17.04.2020;KR
22;16.04.2020;KR
27;15.04.2020;KR
27;14.04.2020;KR
25;13.04.2020;KR
32;12.04.2020;KR
30;11.04.2020;KR
27;10.04.2020;KR
39;09.04.2020;KR
53;08.04.2020;KR
47;07.04.2020;KR
47;06.04.2020;KR
81;05.04.2020;KR
94;04.04.2020;KR
86;03.04.2020;KR
89;02.04.2020;KR
101;01.04.2020;KR
125;31.03.2020;KR
78;30.03.2020;KR
105;29.03.2020;KR
146;28.03.2020;KR
91;27.03.2020;KR
104;26.03.2020;KR
100;25.03.2020;KR
76;24.03.2020;KR
64;23.03.2020;KR
0;22.03.2020;KR
98;21.03.2020;KR
147;20.03.2020;KR
235;19.03.2020;KR
93;18.03.2020;KR
84;17.03.2020;KR
74;16.03.2020;KR
76;15.03.2020;KR
107;14.03.2020;KR
0;13.03.2020;KR
224;12.03.2020;KR
242;11.03.2020;KR
131;10.03.2020;KR
248;09.03.2020;KR
367;08.03.2020;KR
483;07.03.2020;KR
518;06.03.2020;KR
438;05.03.2020;KR
516;04.03.2020;KR
600;03.03.2020;KR
476;02.03.2020;KR
586;01.03.2020;KR
813;29.02.2020;KR
571;28.02.2020;KR
505;27.02.2020;KR
284;26.02.2020;KR
144;25.02.2020;KR
231;24.02.2020;KR
169;23.02.2020;KR
229;22.02.2020;KR
100;21.02.2020;KR
53;20.02.2020;KR
20;19.02.2020;KR
1;18.02.2020;KR
1;17.02.2020;KR
1;16.02.2020;KR
0;15.02.2020;KR
0;14.02.2020;KR
0;13.02.2020;KR
0;12.02.2020;KR
1;11.02.2020;KR
0;10.02.2020;KR
3;09.02.2020;KR
0;08.02.2020;KR
1;07.02.2020;KR
5;06.02.2020;KR
2;05.02.2020;KR
1;04.02.2020;KR
0;03.02.2020;KR
3;02.02.2020;KR
1;01.02.2020;KR
5;31.01.2020;KR
2;30.01.2020;KR
0;29.01.2020;KR
0;28.01.2020;KR
1;27.01.2020;KR
1;26.01.2020;KR
0;25.01.2020;KR
1;24.01.2020;KR
0;23.01.2020;KR
0;22.01.2020;KR
0;21.01.2020;KR
0;20.01.2020;KR
5;19.01.2020;KR
0;18.01.2020;KR
0;17.01.2020;KR
0;16.01.2020;KR
0;15.01.2020;KR
0;14.01.2020;KR
0;13.01.2020;KR
0;12.01.2020;KR
0;11.01.2020;KR
0;10.01.2020;KR
0;09.01.2020;KR
0;08.01.2020;KR
0;07.01.2020;KR
0;06.01.2020;KR
0;05.01.2020;KR
0;04.01.2020;KR
15,539;06.12.2020;GB
16,298;05.12.2020;GB
14,878;04.12.2020;GB
16,170;03.12.2020;GB
13,429;02.12.2020;GB
12,330;01.12.2020;GB
12,155;30.11.2020;GB
15,871;29.11.2020;GB
14,739;28.11.2020;GB
17,555;27.11.2020;GB
18,213;26.11.2020;GB
11,299;25.11.2020;GB
15,450;24.11.2020;GB
18,662;23.11.2020;GB
19,875;22.11.2020;GB
20,252;21.11.2020;GB
22,915;20.11.2020;GB
19,609;19.11.2020;GB
20,051;18.11.2020;GB
21,363;17.11.2020;GB
24,962;16.11.2020;GB
26,860;15.11.2020;GB
27,301;14.11.2020;GB
33,470;13.11.2020;GB
22,950;12.11.2020;GB
20,412;11.11.2020;GB
21,350;10.11.2020;GB
20,572;09.11.2020;GB
24,957;08.11.2020;GB
23,287;07.11.2020;GB
24,138;06.11.2020;GB
25,177;05.11.2020;GB
20,018;04.11.2020;GB
18,950;03.11.2020;GB
23,254;02.11.2020;GB
21,915;01.11.2020;GB
24,405;31.10.2020;GB
23,065;30.10.2020;GB
24,700;29.10.2020;GB
22,885;28.10.2020;GB
20,890;27.10.2020;GB
19,790;26.10.2020;GB
23,012;25.10.2020;GB
20,531;24.10.2020;GB
21,238;23.10.2020;GB
26,687;22.10.2020;GB
21,330;21.10.2020;GB
18,803;20.10.2020;GB
16,981;19.10.2020;GB
16,171;18.10.2020;GB
15,635;17.10.2020;GB
18,978;16.10.2020;GB
19,724;15.10.2020;GB
17,232;14.10.2020;GB
13,972;13.10.2020;GB
12,872;12.10.2020;GB
15,165;11.10.2020;GB
13,864;10.10.2020;GB
17,540;09.10.2020;GB
14,162;08.10.2020;GB
14,542;07.10.2020;GB
12,593;06.10.2020;GB
22,961;05.10.2020;GB
12,871;04.10.2020;GB
6,968;03.10.2020;GB
6,914;02.10.2020;GB
7,108;01.10.2020;GB
7,143;30.09.2020;GB
4,044;29.09.2020;GB
5,692;28.09.2020;GB
6,041;27.09.2020;GB
6,873;26.09.2020;GB
6,634;25.09.2020;GB
6,178;24.09.2020;GB
4,926;23.09.2020;GB
4,368;22.09.2020;GB
3,899;21.09.2020;GB
4,422;20.09.2020;GB
4,322;19.09.2020;GB
3,395;18.09.2020;GB
3,991;17.09.2020;GB
3,103;16.09.2020;GB
2,621;15.09.2020;GB
3,330;14.09.2020;GB
3,497;13.09.2020;GB
3,539;12.09.2020;GB
2,919;11.09.2020;GB
2,659;10.09.2020;GB
2,460;09.09.2020;GB
2,948;08.09.2020;GB
2,988;07.09.2020;GB
1,813;06.09.2020;GB
1,940;05.09.2020;GB
1,735;04.09.2020;GB
1,508;03.09.2020;GB
1,295;02.09.2020;GB
1,406;01.09.2020;GB
1,715;31.08.2020;GB
1,108;30.08.2020;GB
1,276;29.08.2020;GB
1,522;28.08.2020;GB
1,048;27.08.2020;GB
1,184;26.08.2020;GB
972;25.08.2020;GB
1,041;24.08.2020;GB
1,288;23.08.2020;GB
1,033;22.08.2020;GB
1,182;21.08.2020;GB
812;20.08.2020;GB
1,089;19.08.2020;GB
713;18.08.2020;GB
1,040;17.08.2020;GB
1,077;16.08.2020;GB
1,440;15.08.2020;GB
1,129;14.08.2020;GB
1,009;13.08.2020;GB
1,148;12.08.2020;GB
816;11.08.2020;GB
1,062;10.08.2020;GB
758;09.08.2020;GB
871;08.08.2020;GB
950;07.08.2020;GB
891;06.08.2020;GB
670;05.08.2020;GB
928;04.08.2020;GB
743;03.08.2020;GB
771;02.08.2020;GB
880;01.08.2020;GB
846;31.07.2020;GB
763;30.07.2020;GB
70;29.07.2020;GB
371;28.07.2020;GB
421;27.07.2020;GB
667;26.07.2020;GB
731;25.07.2020;GB
773;24.07.2020;GB
751;23.07.2020;GB
793;22.07.2020;GB
413;21.07.2020;GB
493;20.07.2020;GB
569;19.07.2020;GB
704;18.07.2020;GB
772;17.07.2020;GB
685;16.07.2020;GB
726;15.07.2020;GB
361;14.07.2020;GB
442;13.07.2020;GB
565;12.07.2020;GB
715;11.07.2020;GB
693;10.07.2020;GB
597;09.07.2020;GB
704;08.07.2020;GB
555;07.07.2020;GB
401;06.07.2020;GB
579;05.07.2020;GB
602;04.07.2020;GB
651;03.07.2020;GB
617;02.07.2020;GB
730;01.07.2020;GB
446;30.06.2020;GB
649;29.06.2020;GB
671;28.06.2020;GB
721;27.06.2020;GB
778;26.06.2020;GB
886;25.06.2020;GB
896;24.06.2020;GB
639;23.06.2020;GB
687;22.06.2020;GB
986;21.06.2020;GB
1,027;20.06.2020;GB
1,013;19.06.2020;GB
1,102;18.06.2020;GB
1,043;17.06.2020;GB
822;16.06.2020;GB
890;15.06.2020;GB
1,052;14.06.2020;GB
1,017;13.06.2020;GB
1,199;12.06.2020;GB
1,158;11.06.2020;GB
1,099;10.06.2020;GB
721;09.06.2020;GB
801;08.06.2020;GB
1,120;07.06.2020;GB
1,243;06.06.2020;GB
1,356;05.06.2020;GB
1,484;04.06.2020;GB
1,441;03.06.2020;GB
1,079;02.06.2020;GB
1,125;01.06.2020;GB
1,527;31.05.2020;GB
1,760;30.05.2020;GB
1,835;29.05.2020;GB
1,672;28.05.2020;GB
1,624;27.05.2020;GB
1,364;26.05.2020;GB
1,527;25.05.2020;GB
2,062;24.05.2020;GB
2,574;23.05.2020;GB
2,718;22.05.2020;GB
3,052;21.05.2020;GB
2,589;20.05.2020;GB
1,838;19.05.2020;GB
2,079;18.05.2020;GB
2,526;17.05.2020;GB
2,628;16.05.2020;GB
3,307;15.05.2020;GB
3,402;14.05.2020;GB
3,586;13.05.2020;GB
2,329;12.05.2020;GB
2,157;11.05.2020;GB
3,063;10.05.2020;GB
3,767;09.05.2020;GB
3,827;08.05.2020;GB
3,682;07.05.2020;GB
3,389;06.05.2020;GB
2,982;05.05.2020;GB
3,229;04.05.2020;GB
4,737;03.05.2020;GB
4,966;02.05.2020;GB
5,446;01.05.2020;GB
4,729;30.04.2020;GB
4,706;29.04.2020;GB
3,473;28.04.2020;GB
3,748;27.04.2020;GB
4,970;26.04.2020;GB
5,158;25.04.2020;GB
5,487;24.04.2020;GB
4,760;23.04.2020;GB
4,854;22.04.2020;GB
3,853;21.04.2020;GB
4,721;20.04.2020;GB
4,956;19.04.2020;GB
5,292;18.04.2020;GB
5,065;17.04.2020;GB
4,326;16.04.2020;GB
4,178;15.04.2020;GB
3,489;14.04.2020;GB
3,579;13.04.2020;GB
4,313;12.04.2020;GB
4,858;11.04.2020;GB
5,131;10.04.2020;GB
5,450;09.04.2020;GB
5,282;08.04.2020;GB
3,592;07.04.2020;GB
4,020;06.04.2020;GB
4,911;05.04.2020;GB
4,868;04.04.2020;GB
4,913;03.04.2020;GB
4,514;02.04.2020;GB
4,273;01.04.2020;GB
2,858;31.03.2020;GB
2,822;30.03.2020;GB
3,197;29.03.2020;GB
3,087;28.03.2020;GB
2,692;27.03.2020;GB
2,375;26.03.2020;GB
2,338;25.03.2020;GB
1,378;24.03.2020;GB
1,198;23.03.2020;GB
1,255;22.03.2020;GB
1,055;21.03.2020;GB
999;20.03.2020;GB
